baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NIPA2	567.247048069122	-0.0735193280230952	0.0913520796877742	-0.804790961238887	0.420940318468507	0.999890251873749
NIPAL1	11.574685906173	0.163362596013482	0.327352322415353	0.499042117093043	0.617749713608813	0.999890251873749
NIPAL2	91.380166554341	-0.0164333536662781	0.142927423482646	-0.114976911119323	0.908463422914761	0.999890251873749
NIPAL3	91.3508810774691	-0.291730955430391	0.151289617044243	-1.92829462543405	0.0538184899522063	0.999890251873749
NIPAL4	0.485626221659772	-1.75750363813126	1.53631189643985	-1.14397580478546	0.252633671300622	0.999890251873749
NIPBL	929.402545675631	0.00725680737443758	0.118109537991636	0.0614413323245024	0.951007736084699	0.999890251873749
NIPSNAP1	226.127108686023	-0.0037048055014598	0.116765492018487	-0.0317285992412317	0.974688487467617	0.999890251873749
NIPSNAP2	464.478349201925	0.0833853673129472	0.0942264154360618	0.884946826503542	0.376185310780444	0.999890251873749
NIPSNAP3A	300.291972895224	-0.00205154579473981	0.119088259108424	-0.0172271037472465	0.986255439732053	0.999890251873749
NIPSNAP3B	18.7207844270171	0.013523322955016	0.313231587582701	0.0431735606851767	0.96556318094781	0.999890251873749
NISCH	391.911713513342	-0.0811509676435971	0.109509516007498	-0.741040327838184	0.458668988726688	0.999890251873749
NIT1	36.2142672106427	-0.163776732490262	0.218097072717098	-0.750935032964441	0.452691755398145	0.999890251873749
NIT2	54.5052588162916	0.103604169735273	0.187751036402233	0.551816766077998	0.581073899093064	0.999890251873749
NKAIN1	4.18176153366238	0.950690963490897	0.625699909885682	1.519404028146	0.128660828666115	0.999890251873749
NKAIN2	5.95345918976548	0.313329248022646	0.538163471329908	0.582219464372689	0.560418864220912	0.999890251873749
NKAIN3	118.2246908076	0.276022305447136	0.226765234173357	1.2172161506738	0.223521986833789	0.999890251873749
NKAP	220.894176124268	-0.0553319890741265	0.108636564437528	-0.509331175563319	0.610520109220229	0.999890251873749
NKAPD1	584.277183024277	0.0390395188265661	0.102817703798724	0.379696466505321	0.704170743411084	0.999890251873749
NKD1	13.5637762325162	-0.420023936334844	0.461419217677189	-0.910287045366833	0.36267114869359	0.999890251873749
NKD2	5.12030343954248	0.208057195682981	0.679782115962572	0.306064532733951	0.759555511673662	0.999890251873749
NKIRAS1	130.475836705559	-0.0543731323979477	0.145243428142403	-0.374358641167832	0.708137509083663	0.999890251873749
NKIRAS2	432.049012369111	-0.0805941293715515	0.106122119137064	-0.759447041077827	0.447585182646873	0.999890251873749
NKPD1	1.38699194202796	0.0378786095213525	1.19546529027601	0.0316852440881885	0.974723062490855	0.999890251873749
NKRF	158.110561243836	-0.0048490002052698	0.109317163353532	-0.0443571718888103	0.964619699905506	0.999890251873749
NKTR	626.323031736282	0.0304674605916678	0.129250412498828	0.235724281281841	0.813646627028695	0.999890251873749
NKX2-1	2.7612952762012	0.701752657982239	0.649903036764557	1.07978054922748	0.280239914722785	0.999890251873749
NKX2-3	10.9501218050292	0.0981125895547409	0.460676124911476	0.212975199384588	0.831346306933242	0.999890251873749
NKX2-5	0.977415955457964	0.836799382529698	1.35299501025452	0.61847928202801	0.536259450615118	0.999890251873749
NKX3-1	4.42526025324257	-0.459675946801201	0.626434330550147	-0.733797501802789	0.463072163362167	0.999890251873749
NKX3-2	1.70330355744196	1.24319631721224	1.04311597749421	1.19181025315965	0.23333565453728	0.999890251873749
NLE1	53.3317085713361	0.34967034171826	0.207664104101918	1.68382659694834	0.0922151854874691	0.999890251873749
NLGN1	73.3924948485091	-0.100192537992734	0.149826119622789	-0.66872544149835	0.503670635246687	0.999890251873749
NLGN2	79.7847249250003	-0.0325575523864576	0.180325336556954	-0.180548962270616	0.856721619563379	0.999890251873749
NLGN3	6.77983731718217	0.405518034423779	0.460837748793795	0.879958370348761	0.378881861911866	0.999890251873749
NLGN4X	550.131862809336	0.039789475465641	0.115731055516032	0.343809838147801	0.730989301004894	0.999890251873749
NLK	368.989042008689	0.0160100248301134	0.111059283387854	0.144157465650137	0.885376127535471	0.999890251873749
NLN	826.953880754073	0.0128790310243521	0.0749662596972986	0.171797700410232	0.863596573453401	0.999890251873749
NLRC3	59.7939566696991	0.114781996775503	0.175593111569641	0.653681660683941	0.513316920978951	0.999890251873749
NLRC4	0.833477231949289	0.660790216943845	1.38371840896099	0.47754674120439	0.632972845376918	0.999890251873749
NLRC5	1.25335461340199	0.574992181597806	1.07134370661439	0.536701880122927	0.591473557141221	0.999890251873749
NLRP1	92.0007111374134	-0.26434042369365	0.162994367936103	-1.62177642725224	0.104851227508564	0.999890251873749
NLRP10	1.69585825960635	2.2162096477801	1.02808300099991	2.1556719113385	0.031109292968908	0.999890251873749
NLRP11	0.870086453996169	-0.752653269158911	1.32768568087795	-0.566891155036945	0.570788133858294	0.999890251873749
NLRP12	2.57674632475532	-0.101408663009244	0.723518064755546	-0.14016051284567	0.888533170055461	0.999890251873749
NLRP14	1.76256684625319	-2.48246931910517	1.10236226474059	-2.25195418829884	0.024325167197378	0.999890251873749
NLRP3	4.31882353225195	-0.232767570300017	0.59468285862244	-0.391414628696738	0.695490780996804	0.999890251873749
NLRX1	60.4923035829591	0.142269846157046	0.174656560041605	0.814569152874393	0.415318973573492	0.999890251873749
NMB	1.80739805751027	-0.355462489172898	1.22950254087539	-0.28911082112918	0.772496572973137	0.999890251873749
NMD3	606.800153867847	-0.0509656760268241	0.0854354589914525	-0.596540085679449	0.550814483120944	0.999890251873749
NME1	146.648287966564	-0.141601164795079	0.165118142497586	-0.857574840978783	0.391127272395148	0.999890251873749
NME1-NME2	622.403837134159	0.0807520123463084	0.132604705216912	0.608967926245269	0.542545698656189	0.999890251873749
NME2	405.499057905241	-0.0743646059409298	0.14813499342561	-0.50200566538165	0.615663535810984	0.999890251873749
NME3	16.8134608883425	0.00579392654423277	0.324673785888517	0.0178453783337538	0.985762203838717	0.999890251873749
NME4	240.983926233983	-0.110559410137742	0.112299231133508	-0.984507275978608	0.324866155746428	0.999890251873749
NME5	2.46622333894703	0.492387736371779	0.85360732567011	0.576831666697844	0.564053175451097	0.999890251873749
NME6	105.120184050659	0.0538466813518151	0.148124428675662	0.363523301546159	0.716214009650591	0.999890251873749
NME7	195.775970737026	0.0250279672941597	0.108286797278812	0.231126674009195	0.817216393208644	0.999890251873749
NME9	6.42737665643821	-0.0201812191561241	0.599779622788205	-0.0336477239128387	0.97315806561512	0.999890251873749
NMI	133.724852934104	0.0596782480534825	0.126064422988149	0.473394845579015	0.635931506553897	0.999890251873749
NMNAT1	210.369131126922	0.0418009574458312	0.146159381299644	0.285995719700909	0.774881399884248	0.999890251873749
NMNAT2	77.4786283208405	-0.136940764673621	0.133121900214083	-1.02868697376912	0.303626793039929	0.999890251873749
NMNAT3	1.8977097179614	-2.00560475913661	0.924992777054275	-2.16823829211255	0.0301405607509578	0.999890251873749
NMRAL1	157.362526440968	0.03543384918287	0.114967548096408	0.308207400867212	0.757924521328706	0.999890251873749
NMRK1	67.1357176055037	-0.143564390552634	0.219480106371084	-0.654111176299067	0.513040181521378	0.999890251873749
NMT1	825.347774791704	-0.0104001905539637	0.0741393095687049	-0.140279031656288	0.888439530814011	0.999890251873749
NMT2	228.886476533589	-0.105485263681648	0.17759215359105	-0.593974798709598	0.552528968749379	0.999890251873749
NMU	0.72793641724036	-1.14812938791229	1.57606972703101	-0.728476264863691	0.466322092884971	0.999890251873749
NMUR1	1.87033318998162	0.762198986672499	1.0931168701639	0.69727126849503	0.485633045180746	0.999890251873749
NNAT	59.9337973755812	-0.0571521677506726	0.169019873014119	-0.338138745056911	0.735258634024245	0.999890251873749
NNMT	3.06908613282387	1.39780553299853	0.916320386657635	1.52545501917419	0.127145644648343	0.999890251873749
NNT	806.368146707491	-0.00749968772979156	0.0766648836238313	-0.0978242889742063	0.92207182007127	0.999890251873749
NOA1	67.2056569601181	-0.114816051276706	0.160656898656403	-0.714666175165397	0.474815343374915	0.999890251873749
NOB1	161.593677699123	-0.158047538661878	0.107030203365379	-1.47666297635945	0.139766001290717	0.999890251873749
NOC2L	794.855299221229	-0.0590732641026907	0.0859839683637512	-0.687026491412725	0.492066034653702	0.999890251873749
NOC3L	221.763699800675	0.110675190734355	0.0996201789580142	1.11097161129373	0.266580569076066	0.999890251873749
NOC4L	47.2813416433914	-0.598667701636044	0.200629688283974	-2.98394373612684	0.00284559092218201	0.999890251873749
NOCT	41.1806678870133	0.16249872718441	0.20944677342496	0.775847364593705	0.437839113965008	0.999890251873749
NOD1	170.119511864725	-0.0920537268471873	0.119398248118629	-0.770980548690518	0.440718461105822	0.999890251873749
NOG	15.6302995000193	0.00211157435665733	0.302432333172103	0.00698197290782302	0.994429236873484	0.999890251873749
NOL10	426.687287572543	0.000928891982018027	0.0872602566525703	0.0106450750622525	0.991506619367828	0.999890251873749
NOL11	409.368369400525	-0.183615299692666	0.0914312534585974	-2.00823342945651	0.0446184922014676	0.999890251873749
NOL12	118.80484715768	0.143319307740299	0.12080341262626	1.18638459481024	0.235470452604324	0.999890251873749
NOL3	4.59096953242426	0.704836946310693	0.560814919389702	1.25680847984166	0.208822994698337	0.999890251873749
NOL4	15.9571126290285	-0.166400309320717	0.345147060184035	-0.48211423047321	0.629724801307192	0.999890251873749
NOL4L	603.131116592307	0.153139479153062	0.0823384184132405	1.85987880389547	0.0629026748145192	0.999890251873749
NOL6	189.141177590006	0.0446315464868464	0.118298820135614	0.37727803570384	0.705966993197757	0.999890251873749
NOL7	618.930448546442	-0.157316313675242	0.12709955246848	-1.23774089381042	0.215812150802687	0.999890251873749
NOL8	731.213619654599	0.0142266209118752	0.0739793419405724	0.192305318467194	0.847503052617898	0.999890251873749
NOL9	270.175216376321	0.130290290933092	0.108031429720479	1.2060406056849	0.227801834116915	0.999890251873749
NOLC1	985.979177947995	0.016095299498467	0.0806266878852974	0.19962744248362	0.84177196376033	0.999890251873749
NOM1	326.588624530905	0.07512524852804	0.141153769504988	0.532222758141683	0.594571722466719	0.999890251873749
NOMO1	1312.39483839148	-0.0687230698753168	0.0765156219884257	-0.898157370866205	0.369101656545701	0.999890251873749
NOMO2	1146.35238426704	0.00913827113142732	0.0818613876686019	0.11163103132849	0.911115966352786	0.999890251873749
NOMO3	104.181897137736	-0.123149191419029	0.520012896203776	-0.236819494897239	0.812796826964353	0.999890251873749
NONO	5606.08741791275	-0.0948260986341583	0.0783635073430545	-1.21007981711481	0.226248266918927	0.999890251873749
NOP10	106.201343566898	-0.0359699723444534	0.172185107391624	-0.208902923657863	0.834524021768137	0.999890251873749
NOP14	799.680367947148	-0.0533956776869686	0.086182629526271	-0.619564266958134	0.535544698339464	0.999890251873749
NOP16	260.896751599068	0.0793293231726302	0.107597068597435	0.737281453916126	0.460951208131639	0.999890251873749
NOP2	342.606583388533	0.0461556835448677	0.089842402478823	0.513740530878469	0.607433410710081	0.999890251873749
NOP53	579.938783980627	0.0658457708172102	0.11072814576459	0.594661550254796	0.552069728191794	0.999890251873749
NOP56	1041.22575622617	0.084927966161336	0.10990574620337	0.772734539322314	0.439679501208178	0.999890251873749
NOP58	904.67868260665	-0.00843104109173324	0.0951709763535694	-0.0885883639609949	0.92940905593824	0.999890251873749
NOP9	452.2166961792	0.214603208310157	0.13758747913272	1.55975826916013	0.118817016485558	0.999890251873749
NOPCHAP1	344.660624475826	0.338245938854498	0.162259415166902	2.08459976579217	0.0371056457749439	0.999890251873749
NOS1	3.48735778705267	-0.189631287236955	0.551123781320699	-0.344081118732578	0.730785282020143	0.999890251873749
NOS1AP	49.6153287347613	-0.014616267394389	0.187983219258762	-0.0777530433409032	0.938024499295716	0.999890251873749
NOS2	1.38504221151404	2.04938162343619	1.21149996817845	1.69160683224576	0.0907209629398624	0.999890251873749
NOS3	399.076425268878	-0.105417357570963	0.112887800688481	-0.933824176997363	0.350394596007269	0.999890251873749
NOSIP	250.379887115921	-0.0927366588654204	0.10073817704038	-0.92057114383009	0.357274373527872	0.999890251873749
NOSTRIN	96.7961174596371	0.0407389317833744	0.176161143537078	0.231259464859229	0.817113235510913	0.999890251873749
NOTCH1	2285.36976091132	0.0105403329183812	0.0905763749806257	0.116369560171024	0.907359658927973	0.999890251873749
NOTCH2	385.263192785943	0.0854160606862862	0.102279880065438	0.835120853012709	0.403649666684134	0.999890251873749
NOTCH2NLA	16.9650856263675	-1.23913186567344	0.404987762520613	-3.05967730471949	0.00221575589703017	0.999890251873749
NOTCH2NLB	58.5773032652636	0.142421531358203	0.267471357395559	0.532473954388985	0.594397776319136	0.999890251873749
NOTCH2NLC	36.8272759873737	0.237527867623862	0.320793446645056	0.740438653307892	0.459033872106751	0.999890251873749
NOTCH3	348.47203096909	-0.00168552598665151	0.117420159646735	-0.0143546558931832	0.988547035014179	0.999890251873749
NOTCH4	650.406867013516	0.00582401129839537	0.115261982897597	0.0505284669930555	0.95970126499226	0.999890251873749
NOTO	0.844776160892842	-1.03969867789068	1.36158049840594	-0.763596922185578	0.4451074839941	0.999890251873749
NOVA1	82.3948625640876	0.148153019935753	0.188704465468301	0.785106062901517	0.432391385272157	0.999890251873749
NOVA2	242.929746221782	0.0195407165000894	0.117682982113423	0.166045388629395	0.86812123096722	0.999890251873749
NOX4	32.2772067326932	-0.0618094019944917	0.260373885447208	-0.237387101584056	0.812356495234758	0.999890251873749
NOXA1	0.977184373800605	2.03382663824761	1.32647919879947	1.53325181434305	0.125213822114239	0.999890251873749
NOXRED1	3.75873646018872	0.746817946886558	0.624108527677939	1.19661551439647	0.231456450580159	0.999890251873749
NPAP1	10.4826216171737	-0.0386557564131979	0.411091133411116	-0.0940320850329307	0.925083669475423	0.999890251873749
NPAS1	9.66252648945222	-0.314166798439263	0.364110386051112	-0.862833938483593	0.388228776381128	0.999890251873749
NPAS2	50.3430814438719	-0.378960442759004	0.151085100685534	-2.5082582004414	0.0121327974754085	0.999890251873749
NPAS3	7.37530601506488	0.419724381787848	0.412557067046986	1.01737290501933	0.308976066451759	0.999890251873749
NPAT	66.6578719402728	0.166524188920044	0.182253000633575	0.913697927283215	0.360875593448963	0.999890251873749
NPBWR1	10.3239724786569	-0.594884039414708	0.370232602020007	-1.60678458938784	0.108101629950274	0.999890251873749
NPC1	220.905552982004	-0.0334140401958789	0.120397772029484	-0.277530386423565	0.781372876817863	0.999890251873749
NPC2	931.510697556531	0.054968429091633	0.0803786631434372	0.683868416591363	0.494058259304157	0.999890251873749
NPDC1	67.3746541059745	-0.0327434876988274	0.218270924399802	-0.150013052763967	0.880754317178404	0.999890251873749
NPEPL1	151.175617617568	-0.0176948266853147	0.140820976865211	-0.125654764504664	0.900005210654964	0.999890251873749
NPEPPS	947.475021826555	0.0841081944802007	0.0753200852660021	1.11667683570939	0.264132525678046	0.999890251873749
NPFF	0.736468355642089	-0.254863191803116	1.42426970437462	-0.178943068872636	0.857982404464342	0.999890251873749
NPFFR1	5.47274978609419	-0.359748812487905	0.552584969867146	-0.651028949582898	0.515027799392735	0.999890251873749
NPFFR2	14.7599378746926	-0.232820153256311	0.327988887879499	-0.709841588724334	0.47780237579457	0.999890251873749
NPHP1	31.9525792951633	-0.00240776259485113	0.248936861052719	-0.00967218187241953	0.992282835739777	0.999890251873749
NPHP3	446.209166926186	-0.0834584102515258	0.086303526216324	-0.967033606973754	0.333527233619598	0.999890251873749
NPHP4	45.0376479862163	0.0838940164814481	0.176330146610997	0.475778067981347	0.63423249637463	0.999890251873749
NPHS1	1.21074181577766	-0.241794309033323	1.26110403408892	-0.191732246109264	0.847951945826031	0.999890251873749
NPIPA1	345.537447771601	-0.0731671690536389	0.167782706610695	-0.436082898718568	0.662776584338175	0.999890251873749
NPIPA2	19.4377380212018	-0.0187481164408098	1.08461516252634	-0.0172855009671272	0.986208852428822	0.999890251873749
NPIPA3	2.30562409771484	0.746568530150163	2.93909256492679	0.254013275750217	0.799485301841643	0.999890251873749
NPIPA5	380.005395700296	-0.00880869686555712	0.172782332012337	-0.0509814676244107	0.959340288035475	0.999890251873749
NPIPA7	43.397766956621	0.817255384307006	0.803264801135839	1.01741714955191	0.308955027109355	0.999890251873749
NPIPA8	33.7587265936563	0.756880546149318	0.269935009985188	2.80393620001662	0.00504828935138078	0.999890251873749
NPIPB11	54.6114885379849	0.288305920341303	0.297959431869762	0.967601255419638	0.333243550047586	0.999890251873749
NPIPB12	0	0	0	0	1	NA
NPIPB13	75.1750231396893	0.345549466861912	0.594710149809677	0.581038455409744	0.56121453610175	0.999890251873749
NPIPB15	58.9001288041193	0.302713926168863	0.251677366790976	1.20278565382589	0.229059277801558	0.999890251873749
NPIPB2	3.93161844387667	-0.260014440733745	0.57234701769608	-0.454295091429679	0.64961644854344	0.999890251873749
NPIPB3	264.218355729882	-0.362641259683486	0.382670590905603	-0.947659078857571	0.343303039553364	0.999890251873749
NPIPB4	505.339412723072	0.0181620796538562	0.227858633014536	0.0797076652904238	0.936469762833893	0.999890251873749
NPIPB5	244.373311281413	0.217315118338257	0.172018938821563	1.26332088679887	0.206473882889297	0.999890251873749
NPIPB6	0.769979534390175	-0.60842305347299	1.79945459455012	-0.338115257431711	0.735276333188267	0.999890251873749
NPIPB9	8.79330082701378	1.17987455583628	0.44172477296842	2.67106267983895	0.00756115262869993	0.999890251873749
NPL	71.1162839515621	0.0986572248090496	0.162992442914316	0.605287110525199	0.544988244245574	0.999890251873749
NPLOC4	337.312845851519	-0.0471986220051202	0.0961340483248498	-0.490966757642722	0.623449959322503	0.999890251873749
NPM1	13883.6765416333	0.0293001139830701	0.0748500433305573	0.391450862007831	0.695464003074808	0.999890251873749
NPM2	11.8938390217849	0.239529697184224	0.326589202319973	0.733428097079424	0.463297367580874	0.999890251873749
NPM3	176.627678381529	-0.0625993150684434	0.136751217714455	-0.457760567800973	0.647124468321145	0.999890251873749
NPNT	0.502601556862394	-1.64867881471326	2.09434347064893	-0.787205555258046	0.431161545764059	0.999890251873749
NPPC	51.4097529220445	0.00108621734987685	0.176802279504969	0.00614368407985554	0.995098080163294	0.999890251873749
NPR1	601.721076982924	-0.0286632929954059	0.0955457395539831	-0.299995511356225	0.764180579452487	0.999890251873749
NPR2	107.660449982221	0.019367491165971	0.138257967971602	0.140082278440176	0.888594982280625	0.999890251873749
NPR3	7053.31594010687	-0.0286753731086279	0.116412610074969	-0.246325317250091	0.805430413274798	0.999890251873749
NPRL2	16.9227033894079	-0.164187219203206	0.290102578540297	-0.565962633042919	0.571419182520038	0.999890251873749
NPRL3	50.5660981834746	-0.0436661070352983	0.201774378921181	-0.216410563465819	0.828667732906626	0.999890251873749
NPTN	868.808467070083	-0.0392793791747418	0.110723794379769	-0.354751021627912	0.722776123896398	0.999890251873749
NPTX1	2.76001808332681	0.544377386600376	0.629982760749654	0.864114735381948	0.387524865045351	0.999890251873749
NPTX2	32.0623354240862	0.0220051826143407	0.224767839056801	0.0979018293127774	0.922010247385672	0.999890251873749
NPTXR	5.65990983576236	0.563734683327986	0.556934133906911	1.01221068885358	0.311437326569206	0.999890251873749
NPY1R	33.8309744601883	-0.0988049434799579	0.20434946610011	-0.483509672746362	0.628733893420138	0.999890251873749
NPY5R	30.7424798670185	-0.0555944919227156	0.19952505498002	-0.278634139097381	0.780525610642011	0.999890251873749
NQO1	348.481749888328	0.0554957792758011	0.126694112275679	0.438029662775849	0.661364780845796	0.999890251873749
NQO2	63.8287481178418	-0.0192564504178942	0.185332969352689	-0.103901914943418	0.917247187429761	0.999890251873749
NR1D1	8.63758870070959	-0.288590529399191	0.419562550229492	-0.687836722417998	0.491555608013951	0.999890251873749
NR1D2	161.782864278084	0.142751359967598	0.105738304310078	1.35004396844665	0.177001879681833	0.999890251873749
NR1H2	131.062256607966	-0.047150821342098	0.120761085753859	-0.390447146510448	0.696205930879951	0.999890251873749
NR1H3	42.1548604793371	-0.0257337333025823	0.21734324381499	-0.118401349178757	0.905749656809557	0.999890251873749
NR1I3	2.02248332901271	1.81631377436486	1.03014509551817	1.76316305563853	0.0778729928021459	0.999890251873749
NR2C1	165.048510282698	0.0957803331523199	0.118742465958179	0.806622402351434	0.419884062954627	0.999890251873749
NR2C2	246.473289645734	0.012438244802997	0.115079195804766	0.108084217273283	0.913928887596933	0.999890251873749
NR2C2AP	25.3241099114544	-0.058160765503108	0.287013333756639	-0.202641336351373	0.839415378495912	0.999890251873749
NR2F1	139.855707224647	-0.0410076056934442	0.115468214629431	-0.355141939494334	0.722483258642955	0.999890251873749
NR2F2	114.560885098305	0.258464168017559	0.205017366331175	1.26069402140328	0.207419108802196	0.999890251873749
NR2F6	89.7563946348129	0.294458842937608	0.160436967443229	1.83535532757938	0.0664530581961149	0.999890251873749
NR3C1	1178.19137543767	0.0610038110052046	0.10003543363339	0.60982202795033	0.541979707876105	0.999890251873749
NR3C2	5.99589790590589	0.562752215527364	0.489309122132043	1.15009549193629	0.250104542927732	0.999890251873749
NR4A1	6.93396835760153	0.495997389756888	0.6715348945082	0.738602556342412	0.460148371495592	0.999890251873749
NR4A2	2.56832884770507	-0.0115019779964558	0.636817004530445	-0.0180616690738916	0.985589656607583	0.999890251873749
NR4A3	2.35904862044921	0.765717795655358	0.935274901374139	0.818708803722133	0.412952572546273	0.999890251873749
NR5A1	0.833965948615642	0.0487264647446299	1.41746738792332	0.0343757219106236	0.972577543135745	0.999890251873749
NR5A2	449.137640389552	0.0446898972847323	0.084014593803762	0.531930171430897	0.594774359635206	0.999890251873749
NR6A1	364.886410943832	0.129912788669436	0.0792869338363372	1.63851447374167	0.101314417263047	0.999890251873749
NRARP	1295.82868242355	0.133106836802249	0.120007527799218	1.10915406094314	0.267363726588838	0.999890251873749
NRAS	2200.2318481802	0.0503624038991048	0.0850080199925176	0.592442970716618	0.553553998853908	0.999890251873749
NRBF2	182.735530185087	-0.0915763410400226	0.116810113987405	-0.783976129412022	0.43305411702496	0.999890251873749
NRBP1	1008.09059739223	-0.151412376370125	0.081527860226644	-1.85718570252187	0.0632847384028526	0.999890251873749
NRBP2	10.8147774861878	-0.13736578429245	0.361776451140627	-0.379697970554346	0.70416962681541	0.999890251873749
NRCAM	1192.03101974847	-0.0078826716538662	0.0656709484097993	-0.120032858436531	0.904457118857152	0.999890251873749
NRDC	1083.77011184328	-0.0901555923703181	0.0897594931159647	-1.00441289540084	0.315179636905083	0.999890251873749
NRDE2	160.420586878105	-0.0435770338919926	0.120980918563473	-0.360197578340668	0.718699385545631	0.999890251873749
NREP	2340.33561999742	0.04077308886433	0.118704852983257	0.343482914469227	0.731235192158317	0.999890251873749
NRF1	139.755566631281	-0.00352718823415326	0.139263617139023	-0.0253274208053361	0.979793802303596	0.999890251873749
NRG1	288.052161034451	0.160614429129485	0.15955951862636	1.00661139186309	0.314121557889505	0.999890251873749
NRG2	2.80942007695032	0.751969936928623	0.715624962761045	1.0507877394709	0.293356088058237	0.999890251873749
NRG3	68.0651431094259	0.153866029824577	0.132359263397843	1.16248780685708	0.245037374680015	0.999890251873749
NRG4	0.725178990466026	0.756927315192456	1.79888046139281	0.420776883977266	0.6739180128984	0.999890251873749
NRGN	97.3038244085434	-0.233045101978316	0.18706827152499	-1.2457756736539	0.212846762794478	0.999890251873749
NRIP1	570.623579434295	0.0251762742443807	0.0830820921799929	0.303028890869017	0.761867844366959	0.999890251873749
NRIP2	7.75790228297191	0.211615145370673	0.476679075117677	0.443936300997546	0.65708863832946	0.999890251873749
NRIP3	44.344982756567	0.00919711732031327	0.321577167164856	0.0286000321521533	0.977183586442326	0.999890251873749
NRK	45.376074459798	-0.00701669456438889	0.205423609057725	-0.0341571964224285	0.972751798913819	0.999890251873749
NRL	5.38352445714091	-0.831166101361647	0.583745036528775	-1.42385125243061	0.154489535633257	0.999890251873749
NRM	44.571569386071	-0.143183785470082	0.218981049249055	-0.653863820458883	0.51319954486422	0.999890251873749
NRN1	84.6761659026365	-0.00508007604761959	0.142246171462721	-0.035713270841535	0.971510988701701	0.999890251873749
NRP1	6869.84004970928	-0.0676037805846057	0.11691624380325	-0.57822402076457	0.563112883366579	0.999890251873749
NRP2	3292.02472657304	-0.0603054319816874	0.0738320718156088	-0.81679181551747	0.414047410235443	0.999890251873749
NRROS	124.129889132374	-0.0638965206310589	0.191934269544684	-0.332908348168555	0.739203467621383	0.999890251873749
NRSN1	30.2409045163569	0.450913148924398	0.299564070387361	1.50523107908545	0.132264677447857	0.999890251873749
NRSN2	140.881923819017	0.0246023323603519	0.117141229132059	0.210022829217683	0.833649855244283	0.999890251873749
NRXN1	32.8370678207043	0.341615291328765	0.291051820148548	1.1737266963471	0.240504513579217	0.999890251873749
NRXN2	3.37314977204137	-0.205522411549116	0.661755298368328	-0.31057161469786	0.756126308944872	0.999890251873749
NRXN3	2.06118155857953	-0.439727360177547	0.774918525788427	-0.567449797035313	0.57040862562192	0.999890251873749
NSA2	533.850358306781	-0.0698394931498107	0.117657142288787	-0.593584815942502	0.552789839210005	0.999890251873749
NSD1	1387.67994499938	-0.0193841371719763	0.110742938738467	-0.175037229396217	0.861050380308879	0.999890251873749
NSD2	716.46165829308	-0.0368824316510586	0.0802568611510852	-0.459554873216718	0.645835756564459	0.999890251873749
NSD3	985.128282795343	-0.0978645372912014	0.0807736219429383	-1.21159030556209	0.225669247352024	0.999890251873749
NSDHL	144.87706842905	-0.158844833052863	0.113838227015557	-1.39535582393738	0.162908565810607	0.999890251873749
NSF	286.204201596044	-0.0233413638133429	0.0990377522381482	-0.235681477879423	0.813679843581121	0.999890251873749
NSFL1C	1070.80981957734	-0.162682322549119	0.0815602207131681	-1.99462827744473	0.0460834371200203	0.999890251873749
NSG1	1.53494439534478	1.89360805294526	0.92557813288654	2.04586515785522	0.0407696391820111	0.999890251873749
NSL1	162.757069732793	0.0256448542575327	0.170378021907906	0.150517384638932	0.88035643602448	0.999890251873749
NSMAF	270.98461291669	-0.15975417223274	0.096233613098075	-1.66006623974441	0.0969011276353862	0.999890251873749
NSMCE1	91.6598568244802	-0.131492010231762	0.142007042791337	-0.925954147393759	0.354469809740453	0.999890251873749
NSMCE2	183.418938944339	0.0550561337234334	0.132824881819126	0.414501657892729	0.678506753126247	0.999890251873749
NSMCE3	453.558761658911	0.100469379673527	0.10808714410898	0.929522012092647	0.352618623037588	0.999890251873749
NSMCE4A	128.647816198083	-0.0193063057948872	0.124016292076098	-0.155675560619411	0.876288762076187	0.999890251873749
NSMF	98.1797251043909	-0.212730705751832	0.190878136528055	-1.11448440152058	0.265071432595923	0.999890251873749
NSRP1	1067.41155984995	-0.0998427827491378	0.114628797675837	-0.871009595961101	0.383748913589428	0.999890251873749
NSUN2	1802.13601431488	0.143090947671076	0.0734811367511004	1.94731537912596	0.0514969360497628	0.999890251873749
NSUN3	105.369967508712	-0.00178547868680577	0.11697275912099	-0.0152640554965364	0.98782151869946	0.999890251873749
NSUN4	144.302813490236	0.179625076553748	0.152769508991547	1.17579141112306	0.239678239386787	0.999890251873749
NSUN5	148.821134468881	-0.0184907436487664	0.150762834532036	-0.122647890683147	0.902385929414538	0.999890251873749
NSUN6	88.4342637963455	-0.0265795066168224	0.132497604662205	-0.200603676455776	0.841008483115375	0.999890251873749
NSUN7	11.5085374738126	-0.188587507865672	0.39535206550751	-0.477011565940812	0.633353885710386	0.999890251873749
NT5C	82.1084141291607	-0.128442764614197	0.149662965816386	-0.858213412473576	0.390774631191845	0.999890251873749
NT5C1A	6.48722505737969	0.317235822672645	0.631518914700076	0.502337800639444	0.615429923556662	0.999890251873749
NT5C2	910.252024556719	0.0012982905206454	0.0740579193097682	0.017530745297001	0.986013205411833	0.999890251873749
NT5C3A	174.72242794088	0.0763870455097666	0.147078633290848	0.519361948099634	0.603508361466899	0.999890251873749
NT5C3B	152.944520751694	0.0651669980694388	0.126429500936933	0.515441392922575	0.606244613750997	0.999890251873749
