	baseMean	log2FoldChange	lfcSE	pvalue	padj
NQO1	5431.02182195688	0.202984734041559	0.215852796965984	0.245667433612015	0.440112027842649
NQO2	1675.13947387574	0.357202195234991	0.224988458977194	0.0448865589972387	0.176824207982116
NR1D1	463.87946467954	0.109847726143693	0.246464848244518	0.548518328655525	NA
NR1D2	585.046727948952	-0.14038416533527	0.250742787636831	0.444509323049435	0.625682603810917
NR1H2	3326.87674813061	0.292721992084063	0.207565713620549	0.0876999288826654	0.246579347945664
NR1H3	1008.69376696825	0.299513898467726	0.248204342559782	0.102368242295416	0.269180384774121
NR1I3	4.704882689549	-0.038125699812841	0.367674852915842	0.465430637593633	NA
NR2C1	569.395506407054	-0.074893315834913	0.228516011915329	0.675914356721346	0.801674820406319
NR2C2	461.992963929389	-0.352449052931623	0.325479555970023	0.026105620538658	NA
NR2C2AP	402.200367589068	0.167649501014586	0.283190440363521	0.354536698069336	NA
NR2F1	546.767232997214	0.0731842636649563	0.294313983587437	0.679162844980641	NA
NR2F2	254.794952394834	-0.336556403598647	0.263736753847908	0.0676258073291825	NA
NR2F6	8696.55809676436	0.343242295661472	0.216914004842756	0.0501742739290723	0.185822726351658
NR3C1	1837.83147238379	-0.361757164898037	0.198735670649306	0.0305693966366973	0.148215444344659
NR3C2	50.1809974074005	-0.0256132680511814	0.352241829447182	0.808491853928205	NA
NR4A1	343.213295112703	0.132995419426199	0.286893540160657	0.459772442560805	NA
NR4A2	26.1242821134911	-0.132995327059693	0.35669809667125	0.182701240083653	NA
NR4A3	7.67340794507297	0.0501218547341481	0.368210982104747	0.334253921130101	NA
NR5A1	19.2001111623217	0.0129242260151909	0.359289645582874	0.878907561663859	NA
NR5A2	2463.9100042903	-0.251839383325326	0.216132732918764	0.150024811440277	0.33435563778328
NR6A1	52.2224995295826	-0.126088632841733	0.341209776527376	0.334577761952123	NA
NRARP	8460.52714950088	0.165216436524066	0.186300480389303	0.303803098387888	0.499287139045196
NRAS	7403.25619676101	-0.31518486311969	0.213049347618757	0.069661944324014	0.217132456532607
NRBF2	882.97002435198	-0.0846286706089196	0.222444384121526	0.633004313259156	0.772620217865848
NRBP1	7341.98153454943	-0.066509316677336	0.175838662516375	0.666781631621796	0.796345653010289
NRBP2	199.186274147229	-0.234886770293604	0.290497310074365	0.188822653564804	NA
NRCAM	1260.5701286322	-0.246702348499002	0.247422976418179	0.178197900630067	0.369242010794974
NRD1	3721.82980146104	-0.232919542925151	0.169869627259505	0.122177147459594	0.297692825713115
NREP	14801.7485211271	-0.260180327512167	0.208620042237507	0.130089243073568	0.308402700665975
NRF1	511.053158147971	-0.0504454196094829	0.2276303803435	0.777947995418017	NA
NRG1	535.184122900207	-0.243029076705731	0.244038063894698	0.183541629838445	NA
NRG2	138.112325609538	0.0191877004950047	0.302939251944745	0.911338173666808	NA
NRG3	244.188221054504	-0.146869042688169	0.280788253746427	0.418914716861297	NA
NRGN	1840.43027727113	0.445515271971948	0.25229679226647	0.0154080058238514	0.102931534472934
NRIP1	896.996065680409	-0.0467573300772781	0.266314215931517	0.799297013625848	0.882153718136922
NRIP2	25.7121536497393	0.0406797952543438	0.349376374271663	0.718451602687013	NA
NRIP3	72.9140792483307	0.0164322337785888	0.351744513527928	0.87780129814554	NA
NRK	95.5871742254656	-0.00648256634561377	0.349390588527677	0.954076933622718	NA
NRL	63.712892273569	-0.0860889690154091	0.332087910836256	0.550933055588379	NA
NRM	1756.25085945264	0.153199975777328	0.222610759527658	0.387524257408063	0.576655633602505
NRN1	1709.46330402867	-0.232174745617613	0.233368408917197	0.198328175446306	0.391963717156518
NRP1	19352.9845818	-0.351926281652386	0.227992056017748	0.0493188548222637	0.184117458974396
NRP2	7147.39114893088	-0.0093671796081097	0.187654683656172	0.953727242421109	0.973353304455824
NRSN2	4050.50790847363	0.201090405919705	0.177782268356136	0.196410877367212	0.389540783358509
NRTN	53.30877121243	0.0184350522722835	0.367941671140004	0.703602574717971	NA
NRXN1	48.2947546410341	-0.038640968714458	0.3350159363131	0.78235391277103	NA
NRXN2	11.0195122137651	0.0862615497191831	0.364832939390495	0.228546048835688	NA
NSA2	2262.21555062898	0.0238020304562376	0.213314612683036	0.891094070347488	0.938144986597194
NSD1	1652.32027863363	-0.122046467337525	0.262704734057345	0.507306726689434	0.677874596369144
NSDHL	2272.62972017124	0.304564135613873	0.192027119004696	0.0630051599845058	0.208248004790044
NSF	1136.10493922043	-0.348331439391655	0.241702826761619	0.0561150947808818	0.196478053039763
NSFL1C	5079.05644802755	0.318451305487493	0.189599385585924	0.0500373544884731	0.185737901360339
NSL1	1306.00736313641	-0.0811310627508538	0.226533157501152	0.649559115108623	0.784525010808218
NSMAF	721.831375920969	-0.359906798292313	0.272965038327963	0.0497828285987702	0.185242607437559
NSMCE1	1059.68682584756	0.334247662152383	0.265686440690316	0.0694076216045011	0.217030376254138
NSMCE2	1480.98107333994	0.28573416160541	0.214585246550331	0.101253215108192	0.267324863068664
NSMCE4A	1492.08628592738	0.225211555603381	0.212803102398552	0.194622837842185	0.38736707455529
NSRP1	367.526816290048	0.247875069707436	0.245415494592363	0.175471597600496	NA
NSUN2	1389.43827901027	-0.082139344740943	0.211153148922972	0.634840747902355	0.773940136594258
NSUN3	135.880356495354	-0.037204162984961	0.313298912683705	0.821427988302352	NA
NSUN4	1133.7282383426	0.00272503134040236	0.207149349358209	0.987302416025312	0.993243424083141
NSUN5	1535.0303654117	0.158813053978387	0.237404600503284	0.381431632824687	0.570836186939314
NSUN6	117.36024247559	-0.0241682956848853	0.31710082455236	0.881009241848944	NA
NSUN7	135.864144660114	-0.17921530266109	0.29688932981764	0.308090427429556	NA
NT5C	1550.91985919245	0.43382511669367	0.258243759084099	0.0185552096250317	0.113503998924081
NT5C2	1532.9101320125	-0.456180145925292	0.199210456661722	0.00646251772140233	0.0680649043883181
NT5C3	559.0833165154	-0.109074230886109	0.225907782519774	0.54084724153018	0.703999831333968
NT5C3L	4128.91651475291	0.409220477258961	0.219761983000412	0.0202896728243316	0.119541260339445
NT5DC1	842.762431376342	-0.230001721009845	0.246671062908041	0.209146558988259	0.403862108484967
NT5DC2	14084.0448414838	-0.0260977538076623	0.189810610163439	0.872500054147518	0.927108432507062
NT5DC3	121.305207452384	0.20841754403088	0.319065406170639	0.19359761410302	NA
NT5E	2399.21512927974	-0.102037343193706	0.185209226190198	0.523769741962965	0.689851990067076
NT5M	198.80442399728	0.000348691230036319	0.298647558114007	0.99840818017353	NA
NTAN1	4004.71597067146	0.0683117448162314	0.186832400989539	0.67128716222375	0.799301960672437
NTHL1	4217.96607817142	0.603185303675955	0.281671548989614	0.00106023389449055	0.0307135678537296
NTM	34.081175121263	0.0280217688263264	0.355969241945256	0.769191181815803	NA
NTN1	11.4621380476299	-0.0244064502026837	0.364594102769028	0.707243797959048	NA
NTN4	36.6541157567381	0.0715357037821866	0.340243178526608	0.586523167619211	NA
NTNG1	913.547083283669	-0.228187332375353	0.261258229790396	0.215246647431759	0.410382659191061
NTNG2	132.733406319319	-0.0989678635678175	0.301902359536515	0.567260939791834	NA
NTPCR	1595.3655139058	0.277222646896618	0.24604535280425	0.129925349080527	0.30838623750149
NTRK2	81.8594050046534	-0.23937883859511	0.317117883542597	0.140493468228223	NA
NTS	149.983770189385	-0.0392828079968089	0.296088190379611	0.823471045135742	NA
NUAK1	405.105869034633	-0.199209528173262	0.291925373250623	0.263374370681907	NA
NUAK2	153.286767764575	-0.0446146856171891	0.286155579537128	0.804367643878687	NA
NUB1	1487.25134274451	0.296223277206764	0.213400617294339	0.08845917277241	0.247913475623965
NUBP1	1170.51604694957	0.296586245081415	0.228629299918636	0.0979189791202035	0.262397801675799
NUBP2	5562.90913164269	0.35877007134399	0.223701871649375	0.043458784661407	0.174660756526674
NUBPL	166.98327870559	-0.0644210881450288	0.279199163609707	0.723429702476746	NA
NUCB1	18535.7067547528	0.471333054927149	0.181433145050105	0.00282609774248873	0.0475221071033084
NUCB2	1316.5815199267	0.319084018198834	0.198927970252798	0.0565926921169875	0.197093482412762
NUCKS1	6996.2803901599	-0.231057883824205	0.172975727174719	0.130182130590089	0.308402700665975
NUDC	7397.81969680306	0.571135454883887	0.261921373825436	0.00198825339407302	0.0402456905253099
NUDCD1	991.877520757918	-0.0323567088821772	0.202288891549773	0.848161621232556	0.911563002748888
NUDCD2	1022.52572457113	0.120201892482879	0.198202099712125	0.471686751093219	0.650002102034348
NUDCD3	7157.34878504916	0.106964770523889	0.176589234327417	0.489941931401631	0.665024246399303
NUDT1	421.587798488749	0.397384580558044	0.29151464480791	0.0265265863249052	NA
NUDT10	143.210943414815	-0.238269396684129	0.293497428243969	0.179559088916094	NA
NUDT11	337.48855188268	-0.27135077520988	0.292066052384409	0.127878159531112	NA
NUDT12	186.806300025641	-0.140706477408558	0.27430789015169	0.442006057433227	NA
NUDT13	72.0278969885281	0.113851150544514	0.320557574586805	0.471886734678794	NA
NUDT14	7806.50632255655	0.603090476458522	0.252545432675468	0.00105701944247003	0.0307135678537296
NUDT15	652.296322505819	0.00730474241817992	0.216212116440404	0.966700805809445	0.981489452521211
NUDT16	1305.09253768726	0.330339703639155	0.21820888556899	0.0601544318441806	0.204056332437662
NUDT16L1	3132.01790615833	0.271468547201447	0.205260413856995	0.111094450005708	0.28181809978787
NUDT17	84.165521864544	-0.0706827139103289	0.352185533245234	0.507741318242364	NA
NUDT18	391.109364018128	0.354525139996492	0.250479637259778	0.0535507037997667	NA
NUDT19	141.968689155752	-0.248103161056856	0.290738248999584	0.164985525828092	NA
NUDT2	1521.77871324479	0.536951518489384	0.266593948416556	0.00362229728926552	0.0535974752624328
NUDT21	2825.89497799495	-0.361367662579869	0.191650413257498	0.0272006977350092	0.139001556503956
NUDT22	2143.75141046226	0.49008175204127	0.247707264979908	0.00753694645386873	0.072185970710301
NUDT3	3166.35548140628	-0.0247960250580969	0.180864864170164	0.874914668996194	0.928345476811669
NUDT4	20491.0316923896	0.0946846072810605	0.158728497333381	0.508489545596026	0.67829841246293
NUDT5	3136.40124994956	0.376005747892973	0.217103082806252	0.0319913742836408	0.151105731697775
NUDT6	226.852445241033	0.0863252566444474	0.287498380182719	0.630912578983483	NA
NUDT7	125.802436564556	-0.0541505458472501	0.299745806621193	0.755904555092614	NA
NUDT8	513.118664850593	0.294419254125162	0.24596718423398	0.107749648584239	NA
NUDT9	1101.76293799423	-0.11422258465106	0.200873615384856	0.497386944746925	0.670599466455077
NUF2	119.380816375535	-0.0535696286378515	0.323339803485318	0.729855925114345	NA
NUFIP1	435.780729858334	0.393889749654507	0.251890320638923	0.0321241177392614	NA
NUFIP2	1697.75306347129	-0.387664547708456	0.231947210395491	0.031403594701385	0.149773930663453
NUMA1	2778.26432618298	0.280547450034384	0.233433416803196	0.120154062975462	0.294874568259092
NUMB	1932.95465870534	-0.0841412961755996	0.218996445041668	0.632635161847423	0.772530641769738
NUMBL	302.724467753236	-0.185328315159934	0.25709724502255	0.313965068800278	NA
NUP107	908.685977566365	-0.430936027493862	0.222412347588383	0.0150450534982122	0.101631930355164
NUP133	1888.8582532528	-0.358556346515322	0.216054210037772	0.0403948281028688	0.169577222512697
NUP153	993.310684900291	-0.449581109039445	0.241634295725883	0.0137005614938439	0.096893140673069
NUP155	547.367190362181	-0.504230222758317	0.245460168747028	0.00588467488087137	NA
NUP160	942.98675896525	-0.397672358996388	0.256885186444146	0.0308276758307281	0.14840640544425
NUP188	1388.93636176936	-0.297285483229092	0.221768366884845	0.0930653587063887	0.256240390310352
NUP205	1506.03425987153	-0.372589386154359	0.234408796748942	0.0393022652072989	0.16665261244197
NUP210	288.921204870121	-0.233836033109375	0.269131621522061	0.203135575842412	NA
NUP214	1495.76312538238	-0.203238525026223	0.215630010478486	0.244844931440695	0.439241044590037
NUP35	313.415248632045	-0.150715184100507	0.249806755629967	0.41147601578792	NA
NUP37	644.792750989067	-0.137687373077311	0.245722705270491	0.451770817611377	0.632156451214777
NUP43	1355.9608744388	0.438506605484134	0.252803802856363	0.0171244547851082	0.10795432638464
NUP50	1160.96020859242	-0.0053683497704051	0.232844531738969	0.976252703133601	0.987468204692771
NUP54	1134.48580784327	-0.0310050999332754	0.191909385694027	0.849826941008664	0.912100247876167
NUP62	2523.97946189592	-0.175375216426904	0.20056284635836	0.297019344304154	0.492893600586056
NUP62CL	49.8609176789243	-0.176667989577267	0.344121675821319	0.165766335665744	NA
NUP85	1718.89203181681	0.0999516862489007	0.202142184057322	0.554060265763119	0.715479394523655
NUP88	1189.5915945726	0.0868611200714184	0.207740996649501	0.612497696219418	0.759286863842758
NUP93	2875.53342726619	-0.0520960009030917	0.181760326686587	0.741682566980665	0.845848434705355
NUP98	2194.68606411058	-0.394259458409016	0.201923658983246	0.0195283657691982	0.116499332852049
NUPL1	731.458288172925	-0.190036626972981	0.237443483381236	0.294974146779883	0.490122437270391
NUPL2	578.478552094703	-0.129262142303488	0.229230868981494	0.471106812482839	0.649699574553947
NUS1	2128.81223975895	-0.139611149474605	0.193495294952094	0.396323584435266	0.583977361345383
NUSAP1	374.509197853175	-0.432531226888936	0.267363201502314	0.0188385956720069	NA
NUTF2	12878.2755766403	0.47632615649782	0.215005067029447	0.00634722558191017	0.067394118780282
NVL	907.351891636077	0.139438153870276	0.239484080175508	0.443304288418026	0.624435089707648
NWD1	13.0471353570296	0.0581452452786097	0.3636849552508	0.416059338670351	NA
NXF1	1211.07004609141	0.276664841480077	0.24316517810035	0.129736706545195	0.30834602137948
NXN	4894.11095481918	-0.0353762513940392	0.164908547385071	0.810358772500668	0.887971595762994
NXNL2	3.63025906730304	-0.00477989326878647	0.366959372599169	0.928164069129582	NA
NXPH2	1771.03433417956	-0.274494186601488	0.243124782504113	0.132757747920758	0.312024508910335
NXPH3	100.336291865643	0.0229918422768139	0.317866440947532	0.886254900710671	NA
NXT1	1729.05474719328	0.450026887730724	0.239710958234701	0.0134129678988693	0.095831440556808
NXT2	365.268419904825	-0.340670850380403	0.275164162523071	0.0627933788617757	NA
NYAP1	48.8792614566766	-0.0599190459113104	0.337231065408511	0.660672697820222	NA
NYAP2	16.7727592797605	0.0545313879407801	0.361150868920119	0.496056782206139	NA
NYNRIN	2673.30514571719	-0.565823010081775	0.207578638606968	0.00096268546001003	0.0295827579005435
O3FAR1	8.7137499985433	0.0226816412733888	0.36545526367478	0.710400243321755	NA
OAF	6599.69247834044	0.0464849830361099	0.169739642810694	0.757584950113257	0.85611194113169
OAS1	329.661915921514	0.00919743185375928	0.306921098101558	0.956779364012546	NA
OAS2	440.789729525403	-0.120906436986269	0.313374976079125	0.46343524667289	NA
OAS3	38.847885750499	-0.0891198548777162	0.347840739624347	0.446806982798412	NA
OASL	11.2282449296625	0.0558142568391318	0.357512193860121	0.543001262069241	NA
OAT	2819.03302418001	-0.0623465138628287	0.191929858282583	0.703420922099236	0.820017110391241
OAZ1	32070.415926669	0.485384016832828	0.219043022884752	0.00583353052578646	0.0651750604823163
OAZ2	27113.6694335854	0.112274860572532	0.175505118144226	0.466722991339697	0.645813413409477
OAZ3	146.277893931361	0.250641755842853	0.314291441362443	0.128510923676889	NA
OBFC1	1216.70037411535	0.211208383545132	0.235288413655975	0.243162501037919	0.437231614333378
OBFC2A	260.659145438764	0.147141793323763	0.265760899219776	0.423776116441391	NA
OBFC2B	1578.0930240735	0.12994770914376	0.193751615666754	0.43019949011221	0.613866669446408
OBP2A	38.7419251008645	0.123865858906143	0.365355451587627	0.112350618825694	NA
OBSCN	206.776332966483	0.080895360175169	0.308741788075159	0.631066761481903	NA
OBSL1	1762.3720222668	-0.064981553303177	0.180685984378706	0.679740182778439	0.804477280207196
OCEL1	1273.48776893482	0.343128765736362	0.231947104502235	0.0568076256129701	0.197490929149616
OCIAD1	4391.54920018715	0.106514660757035	0.179655957058172	0.496931038104313	0.670215424197142
OCIAD2	2051.35198887826	0.543523283827386	0.24921496113528	0.00308235734627962	0.0495962056785362
OCLN	1191.57087337116	-0.114344898312085	0.194568524832652	0.48872350496772	0.664060583479634
OCRL	831.112628605117	-0.366427449376484	0.252609191236488	0.0462654306906448	0.179118535025639
ODC1	1074.7272446358	-0.0829158599923669	0.224526782256689	0.641197798939029	0.778497978383364
ODF2	871.074045289072	-0.163445529809049	0.238253923617452	0.368187568104427	0.560217045372095
ODF2L	590.124031490665	0.121652317016034	0.215852613362774	0.486564565205502	0.662160460741632
ODF3B	57.0675170024249	0.0553795456331931	0.327663035272661	0.712088929869932	NA
ODF3L2	21.8055065889343	0.044047507809477	0.3605149331475	0.589461801551443	NA
ODZ3	250.151474439851	-0.0252470164996019	0.281368836229647	0.889375955054526	NA
ODZ4	23.4699598918917	0.189853267239998	0.362521000162907	0.0531326150049687	NA
OFD1	296.474477704774	0.190603240667152	0.279606466461271	0.295012992674533	NA
OGDH	6277.91234789383	-0.413375490474251	0.222994342993522	0.0198250755143339	0.117511647041689
OGDHL	88.8833658064292	0.162775275899868	0.312739964053121	0.325522694552036	NA
OGFOD1	1468.82809578685	-0.132734034749076	0.19080718741947	0.415924009732482	0.601781269114035
OGFOD2	757.996788806764	0.238651298021097	0.251433622601949	0.19388513658699	0.386487898828709
OGFR	2997.99756387688	0.523036919222359	0.257845050561621	0.00456421547865604	0.0582959504601368
OGFRL1	178.778285713602	-0.12512383414841	0.298838115547391	0.473975321675651	NA
OGG1	1560.28629509114	0.194704259885561	0.210726465417489	0.259778785693928	0.454888617809524
OGT	1101.96148225076	-0.157279174494477	0.210866411909943	0.362821995450241	0.555721883570775
OIP5	160.892744594081	0.0585734769494674	0.299422457866759	0.736941215204868	NA
OIT3	944.481206828343	-0.350551799668882	0.270702358519531	0.0563658295307233	0.196588104579008
OLA1	3749.29154274569	-0.259283000588381	0.224510036552094	0.145050255067211	0.328406182810364
OLAH	14.1859396569797	0.0787845040801403	0.360915636312255	0.342299822904112	NA
OLFM1	16.1130442046691	0.0639680395536859	0.360792378558825	0.435426199227525	NA
OLFM2	458.789757206554	-0.181431907133723	0.303095223462992	0.292692389260211	NA
OLFM3	16.7419570536872	0.00419658833858157	0.361690030614568	0.956064722815885	NA
OLFML2A	103.900398461005	-0.0456066397506843	0.301769261132809	0.792108627797942	NA
OLFML2B	29.6021611307875	0.139360701771098	0.347208516204715	0.24620614472675	NA
OLFML3	1522.17629985311	-0.216135553346802	0.194143288690551	0.190054276318201	0.381960838478949
OMA1	98.0240288041819	-0.0234288956839004	0.320804041068991	0.8819781530342	NA
ONECUT2	11.3625772217813	-0.041034324264112	0.362238743610049	0.586052846081513	NA
OPA1	1222.24294432629	-0.165694167708187	0.210499098804834	0.33728363565446	0.532102792226363
OPA3	848.771789190861	0.187157736373341	0.218511315122067	0.287182157821408	0.483324610972627
OPCML	228.760599669322	0.353271817543833	0.281483845017274	0.0520744102780898	NA
OPHN1	762.13442082735	-0.126450202742401	0.252977534621689	0.491470452657557	0.66577393396256
OPLAH	250.888866971259	0.0920767382023915	0.281591523608347	0.611875837015542	NA
OPN3	1469.13046655373	-0.115502559731	0.207757377504888	0.500630847457492	0.673638669589097
OPRK1	7.34182245363958	0.0565415964489442	0.365549618990472	0.378620574567056	NA
OPRL1	350.748570159552	-0.00951188746049355	0.248668559713872	0.958629215043879	NA
OPTN	4426.08064384219	0.377164896518346	0.179661239440647	0.0161523665966504	0.105088480964974
OR2A1	180.037780732145	0.16673320633293	0.272016951816831	0.36320010669466	NA
OR2A14	17.8793516847227	-0.00833336263252985	0.359584755204223	0.920765424632028	NA
OR2A25	30.7432234290167	-0.0297242761438786	0.344252942409424	0.810174648063237	NA
OR2A4	7.56710556193442	0.0234726283208599	0.364597664051	0.717678779911323	NA
OR2A42	180.037780732145	0.16673320633293	0.272016951816831	0.36320010669466	NA
OR2A5	9.6591296612058	-0.118359955732616	0.365281345809341	0.123960946309234	NA
OR2A7	7.56710556193442	0.0234726283208599	0.364597664051	0.717678779911323	NA
OR7D2	46.9020900625144	0.100516673329218	0.336443321787729	0.466599326233027	NA
OR7E24	13.0340895277249	-0.189373497568325	0.373573658637029	0.0235459411597945	NA
ORAI1	7321.63805988259	0.370794720960535	0.214430562856284	0.0333900614770498	0.154138347515691
ORAI2	4836.42004036042	0.0459937873727555	0.183759144282261	0.772671929488938	0.866188446276869
ORAI3	2623.23625915191	-0.157570410632532	0.174692634373899	0.305452878803435	0.50105107899959
ORAOV1	151.613867106645	0.0983456358222558	0.320103014595789	0.53536153427863	NA
ORC1	62.4049595375501	-0.192253912270512	0.352576344776036	0.0930994418470666	NA
ORC2	547.270233725117	0.0917213266301115	0.244473090676728	0.615809327620703	NA
ORC3	693.827696918631	-0.238685171955807	0.234513365480927	0.186736246625255	0.3786396513496
ORC4	1919.86362214432	-0.0223159469167436	0.19242500568495	0.891782890270379	0.938617962143545
ORC5	602.110386599415	0.185722166527813	0.233340006577518	0.30346154127511	0.499213702194276
ORC6	146.689675356875	0.0493520367067302	0.301403844651374	0.775749523075394	NA
ORMDL1	1340.05901889089	0.0174007440522119	0.204603337076727	0.91850967043981	0.954694492315473
ORMDL2	1984.50586920757	0.319031787413616	0.214423391338935	0.0671845124545899	0.214268554983381
ORMDL3	1440.92567551125	0.31835430432501	0.240548018419552	0.080472467265917	0.233982283300826
OS9	15152.2850414416	0.446822895508364	0.182856619383729	0.00486546078314874	0.059713300316512
OSBP	1648.80369552532	-0.475373163332865	0.237986637490039	0.00886966043118837	0.0785340781229289
OSBP2	564.412342885996	-0.0584846852586204	0.232603333400254	0.745631081002783	0.848745663965399
OSBPL10	2639.18940416323	-0.318416425233797	0.214236175898185	0.0675965810372646	0.214778305157366
OSBPL11	516.758711608337	-0.277612697262264	0.277327446688132	0.128421506943141	NA
OSBPL1A	434.954517618042	-0.0769993236736152	0.236432896931381	0.670916069930337	NA
OSBPL2	1102.85401316465	0.334311807148503	0.197441760023643	0.0448224022497183	0.176763132374833
OSBPL3	685.418197859508	-0.200564190639722	0.276460625928597	0.27224547269371	0.46839310401963
OSBPL5	534.192835839701	-0.105847032635697	0.251881345451837	0.564498137705489	NA
OSBPL6	299.205591236617	-0.0823916929438502	0.27677446168393	0.651761141214074	NA
OSBPL7	443.933145675641	0.102715451080413	0.23569933469133	0.570493962288288	NA
OSBPL8	1343.22409563821	-0.173424759325332	0.261751735738281	0.346196166815257	0.539715591012591
OSBPL9	2152.90357777685	-0.417302774651267	0.232166695153118	0.0205791539379085	0.120341977804068
OSCP1	132.80476468613	0.162109460532259	0.293419412980015	0.360878496391449	NA
OSGEP	1329.45196342634	0.129326177954443	0.202204303577827	0.444009225836792	0.625106874630072
OSGEPL1	214.147156515773	-0.342173937135088	0.270099434374841	0.0625896397034624	NA
OSGIN1	377.87806017791	0.384066657206121	0.264304888017436	0.0370690907142788	NA
OSGIN2	637.793768645069	-0.141417240058099	0.238202113468302	0.436185232516264	0.618719363992235
OSMR	1375.71509607068	-0.356335287402103	0.217791272232242	0.0424226774555234	0.173131862711578
OST4	17749.8717542017	0.368811927947043	0.219873656980923	0.0364995060651849	0.160984680262258
OSTC	7801.53454919697	-0.107337702438123	0.187545783301247	0.505938639358116	0.677466708477477
OSTF1	2623.53535149925	0.394589664526336	0.223878457951725	0.0264115690274356	0.136427854251144
OSTM1	3008.95562519985	0.0548784047069446	0.191573538102783	0.737251504818346	0.84314505077404
OSTalpha	19.3931256661522	0.0249628430816812	0.35848734341628	0.775899249946134	NA
OTC	4.22576354817719	-0.0238621610979185	0.368894660416901	0.585184004014992	NA
OTOA	48.1631821273589	0.313963828345531	0.345464208985198	0.0231010864234684	NA
OTOGL	16.6894243589892	-0.0733878495611407	0.36339304632377	0.323728044434994	NA
OTUB1	8410.75291915154	0.325040994841509	0.188535794831931	0.044703613854404	0.176650286516949
OTUB2	182.273562990103	0.147885565488659	0.299196654707765	0.396962939586676	NA
OTUD1	618.140646407615	-0.0161184100726249	0.242821338067474	0.929625060525643	0.960008167406291
OTUD3	84.8555726789621	-0.0333836678350637	0.319077578727264	0.834277564346945	NA
OTUD4	593.385934732445	-0.224450536737724	0.24478661030589	0.219640812967447	0.414998642667177
OTUD5	3333.68059187178	0.0147157204937767	0.18516572743862	0.926729487344765	0.95840731989357
OTUD6A	11.7200425758927	0.0667670138363084	0.357459588014891	0.470171224476658	NA
OTUD6B	337.25928434928	0.0807707347263642	0.295128720391223	0.647350515709022	NA
OTUD7A	13.4585038598441	0.0320768970778468	0.364574226510715	0.624685941855696	NA
OTUD7B	379.868779485904	-0.211295642712757	0.29077111985121	0.236770969851876	NA
OTX2	104.7766993715	-0.0446557389886516	0.307802729276219	0.791718233282665	NA
OVCA2	5531.04104123503	0.388998918980005	0.220181419552729	0.0274965993552533	0.139729800614633
OVGP1	74.8279712331697	0.0653532618914792	0.317030997839068	0.685841508175436	NA
OXA1L	5575.51197299742	-0.337970623536084	0.200190259673312	0.0442374750537712	0.175740286806629
OXCT1	422.089799369586	-0.168203932058714	0.231597783818524	0.350125260150603	NA
OXCT2	18.510234370647	0.0533465452144387	0.366002807463116	0.389080659403705	NA
OXNAD1	486.037964166596	0.0883528189927648	0.25446803601788	0.630916974416079	NA
OXR1	555.224710505768	-0.499632356239068	0.271002341475846	0.00666219026180687	NA
OXSM	238.460130349039	-0.135398308509024	0.296213573721366	0.441964658020182	NA
OXSR1	839.356477012962	-0.366974098445123	0.256081205128786	0.0462253638107993	0.179118535025639
OXTR	3.91698207138025	0.0239317045749909	0.369166087774374	0.570214784346039	NA
P2RX1	29.5375506421805	-0.0085400147546099	0.350409760597991	0.938197909354053	NA
P2RX4	1198.23708425288	0.0956470995760021	0.19951347860868	0.568343021035788	0.725831779508247
P2RX7	14.6881842908949	-0.00997687535040185	0.36110470871509	0.898748076283194	NA
P2RY1	424.201601049159	-0.32443937292408	0.321466009149238	0.0431643019393395	NA
P2RY11	153.84935746497	0.0302629066698524	0.36855829157242	0.515383480277988	NA
P2RY2	9.33801074236465	-0.0694873150260865	0.365738056948897	0.289321114372199	NA
P4HA1	1046.89216391344	-0.141239295195412	0.202348679535679	0.40337377058178	0.590570999328287
P4HA2	819.034635302486	-0.182563123284967	0.210788641920629	0.290746209516114	0.487021654076159
P4HB	59523.2179796951	0.295321890429736	0.172356067516469	0.0524649519445798	0.190684305861655
P4HTM	1288.63526532637	0.28888048474885	0.224718842876954	0.104601637210089	0.272221331510546
PA2G4	5730.27251133382	0.286037592377287	0.184082029375843	0.0727388382038971	0.222301691172285
PAAF1	843.9302714053	-0.0547913539077013	0.224795321265417	0.758231675264808	0.856306422262731
PABPC1	24361.9543790156	-0.164766018459519	0.167019686331467	0.268250092658977	0.464737503001492
PABPC1L2A	76.4729661641828	-0.222046536459085	0.332275865243275	0.12882737593464	NA
PABPC1L2B	17.4468241170655	-0.146327655812723	0.367391447494276	0.0653556698744623	NA
PABPC3	4.68980457472051	0.100761160740424	0.374784613229762	0.039078968815956	NA
PABPC4	5278.05562717568	-0.27007629765872	0.200530005315037	0.108249734093377	0.277830945680905
PABPC4L	208.622299956603	-0.348455484071587	0.306320972830166	0.0423763845768992	NA
PABPC5	46.0959413097595	-0.0989946598245714	0.352139225890429	0.3588976396001	NA
PABPN1	1416.64013713609	-0.22714163082424	0.229108680814352	0.205305231988074	0.399496349108157
PACRG	38.8069445295151	-0.10618590848265	0.334207641486487	0.452955381116126	NA
PACRGL	183.724049470198	-0.0707923371617416	0.304508721880622	0.679509715551125	NA
PACS1	4388.28580123652	-0.265148957761797	0.196729630805944	0.110779413515565	0.281292120644189
PACS2	7025.9612963724	0.294488801773468	0.194804728415953	0.0747912356180917	0.225582803042097
PACSIN2	2969.68635882757	-0.0262022044481548	0.184695708519934	0.869717876776335	0.925211686453891
PACSIN3	396.144079230523	0.303921456677188	0.291722134806753	0.0885954776503623	NA
